Order ID;Customer;Employee;Order Date;Required Date;Shipped Date;Ship Via;Freight;Ship Name;Ship Address;Ship City;Ship Region;Ship Postal Code;Ship Country
10682;Antonio Moreno Taquería;Leverling, Janet;26-Oct-95;23-Nov-95;01-Nov-95;United Package;Rp36;Antonio Moreno Taquería;Mataderos  2312;México D.F.;;05023;Mexico
10683;Du monde entier;Fuller, Andrew;27-Oct-95;24-Nov-95;01-Nov-95;Speedy Express;Rp4;Du monde entier;67, rue des Cinquante Otages;Nantes;;44000;France
10684;Ottilies Käseladen;Leverling, Janet;27-Oct-95;24-Nov-95;31-Oct-95;Speedy Express;Rp146;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
10685;Gourmet Lanchonetes;Peacock, Margaret;30-Oct-95;13-Nov-95;03-Nov-95;United Package;Rp34;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10686;Piccolo und mehr;Fuller, Andrew;31-Oct-95;28-Nov-95;08-Nov-95;Speedy Express;Rp97;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
10687;Hungry Owl All-Night Grocers;Dodsworth, Anne;31-Oct-95;28-Nov-95;30-Nov-95;United Package;Rp296;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10688;Vaffeljernet;Peacock, Margaret;01-Nov-95;15-Nov-95;07-Nov-95;United Package;Rp299;Vaffeljernet;Smagsløget 45;Århus;;8200;Denmark
10689;Berglunds snabbköp;Davolio, Nancy;01-Nov-95;29-Nov-95;07-Nov-95;United Package;Rp13;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10690;Hanari Carnes;Davolio, Nancy;02-Nov-95;30-Nov-95;03-Nov-95;Speedy Express;Rp16;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10691;QUICK-Stop;Fuller, Andrew;03-Nov-95;15-Dec-95;22-Nov-95;United Package;Rp810;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10692;Alfreds Futterkiste;Peacock, Margaret;03-Nov-95;01-Dec-95;13-Nov-95;United Package;Rp61;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
10693;White Clover Markets;Leverling, Janet;06-Nov-95;20-Nov-95;10-Nov-95;Federal Shipping;Rp139;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10694;QUICK-Stop;Callahan, Laura;06-Nov-95;04-Dec-95;09-Nov-95;Federal Shipping;Rp398;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10695;Wilman Kala;King, Robert;07-Nov-95;19-Dec-95;14-Nov-95;Speedy Express;Rp17;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
10696;White Clover Markets;Callahan, Laura;08-Nov-95;20-Dec-95;14-Nov-95;Federal Shipping;Rp103;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10697;LINO-Delicateses;Leverling, Janet;08-Nov-95;06-Dec-95;14-Nov-95;Speedy Express;Rp46;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10698;Ernst Handel;Peacock, Margaret;09-Nov-95;07-Dec-95;17-Nov-95;Speedy Express;Rp272;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10699;Morgenstern Gesundkost;Leverling, Janet;09-Nov-95;07-Dec-95;13-Nov-95;Federal Shipping;Rp1;Morgenstern Gesundkost;Heerstr. 22;Leipzig;;04179;Germany
10700;Save-a-lot Markets;Leverling, Janet;10-Nov-95;08-Dec-95;16-Nov-95;Speedy Express;Rp65;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10701;Hungry Owl All-Night Grocers;Suyama, Michael;13-Nov-95;27-Nov-95;15-Nov-95;Federal Shipping;Rp220;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10702;Alfreds Futterkiste;Peacock, Margaret;13-Nov-95;25-Dec-95;21-Nov-95;Speedy Express;Rp24;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
10703;Folk och fä HB;Suyama, Michael;14-Nov-95;12-Dec-95;20-Nov-95;United Package;Rp152;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10704;Queen Cozinha;Suyama, Michael;14-Nov-95;12-Dec-95;08-Dec-95;Speedy Express;Rp5;Queen Cozinha;Alameda dos Canàrios, 891;São Paulo;SP;05487-020;Brazil
10705;HILARIÓN-Abastos;Dodsworth, Anne;15-Nov-95;13-Dec-95;19-Dec-95;United Package;Rp4;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10706;Old World Delicatessen;Callahan, Laura;16-Nov-95;14-Dec-95;21-Nov-95;Federal Shipping;Rp136;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10707;Around the Horn;Peacock, Margaret;16-Nov-95;30-Nov-95;23-Nov-95;Federal Shipping;Rp22;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;UK
10708;The Big Cheese;Suyama, Michael;17-Nov-95;29-Dec-95;06-Dec-95;United Package;Rp3;The Big Cheese;"89 Jefferson Way
Suite 2";Portland;OR;97201;USA
10709;Gourmet Lanchonetes;Davolio, Nancy;17-Nov-95;15-Dec-95;21-Dec-95;Federal Shipping;Rp211;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10710;Franchi S.p.A.;Davolio, Nancy;20-Nov-95;18-Dec-95;23-Nov-95;Speedy Express;Rp5;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
10711;Save-a-lot Markets;Buchanan, Steven;21-Nov-95;02-Jan-96;29-Nov-95;United Package;Rp52;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10712;Hungry Owl All-Night Grocers;Leverling, Janet;21-Nov-95;19-Dec-95;01-Dec-95;Speedy Express;Rp90;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10713;Save-a-lot Markets;Davolio, Nancy;22-Nov-95;20-Dec-95;24-Nov-95;Speedy Express;Rp167;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10714;Save-a-lot Markets;Buchanan, Steven;22-Nov-95;20-Dec-95;27-Nov-95;Federal Shipping;Rp24;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10715;Bon app';Leverling, Janet;23-Nov-95;07-Dec-95;29-Nov-95;Speedy Express;Rp63;Bon app';12, rue des Bouchers;Marseille;;13008;France
10716;Rancho grande;Peacock, Margaret;24-Nov-95;22-Dec-95;27-Nov-95;United Package;Rp23;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
10717;Frankenversand;Davolio, Nancy;24-Nov-95;22-Dec-95;29-Nov-95;United Package;Rp59;Frankenversand;Berliner Platz 43;München;;80805;Germany
10718;Königlich Essen;Davolio, Nancy;27-Nov-95;25-Dec-95;29-Nov-95;Federal Shipping;Rp171;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
10719;Let's Stop N Shop;Callahan, Laura;27-Nov-95;25-Dec-95;06-Dec-95;United Package;Rp51;Let's Stop N Shop;"87 Polk St.
Suite 5";San Francisco;CA;94117;USA
10720;Que Delícia;Callahan, Laura;28-Nov-95;12-Dec-95;06-Dec-95;United Package;Rp10;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
10721;QUICK-Stop;Buchanan, Steven;29-Nov-95;27-Dec-95;01-Dec-95;Federal Shipping;Rp49;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10722;Save-a-lot Markets;Callahan, Laura;29-Nov-95;10-Jan-96;05-Dec-95;Speedy Express;Rp75;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10723;White Clover Markets;Leverling, Janet;30-Nov-95;28-Dec-95;26-Dec-95;Speedy Express;Rp22;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10724;Mère Paillarde;Callahan, Laura;30-Nov-95;11-Jan-96;06-Dec-95;United Package;Rp58;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
10725;Familia Arquibaldo;Peacock, Margaret;01-Dec-95;29-Dec-95;06-Dec-95;Federal Shipping;Rp11;Familia Arquibaldo;Rua Orós, 92;São Paulo;SP;05442-030;Brazil
10726;Eastern Connection;Peacock, Margaret;04-Dec-95;18-Dec-95;05-Jan-96;Speedy Express;Rp17;Eastern Connection;35 King George;London;;WX3 6FW;UK
10727;Reggiani Caseifici;Fuller, Andrew;04-Dec-95;01-Jan-96;05-Jan-96;Speedy Express;Rp90;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
10728;Queen Cozinha;Peacock, Margaret;05-Dec-95;02-Jan-96;12-Dec-95;United Package;Rp58;Queen Cozinha;Alameda dos Canàrios, 891;São Paulo;SP;05487-020;Brazil
10729;LINO-Delicateses;Callahan, Laura;05-Dec-95;16-Jan-96;15-Dec-95;Federal Shipping;Rp141;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10730;Bon app';Buchanan, Steven;06-Dec-95;03-Jan-96;15-Dec-95;Speedy Express;Rp20;Bon app';12, rue des Bouchers;Marseille;;13008;France
10731;Chop-suey Chinese;King, Robert;07-Dec-95;04-Jan-96;15-Dec-95;Speedy Express;Rp97;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
10732;Bon app';Leverling, Janet;07-Dec-95;04-Jan-96;08-Dec-95;Speedy Express;Rp17;Bon app';12, rue des Bouchers;Marseille;;13008;France
10733;Berglunds snabbköp;Davolio, Nancy;08-Dec-95;05-Jan-96;11-Dec-95;Federal Shipping;Rp110;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10734;Gourmet Lanchonetes;Fuller, Andrew;08-Dec-95;05-Jan-96;13-Dec-95;Federal Shipping;Rp2;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10735;Let's Stop N Shop;Suyama, Michael;11-Dec-95;08-Jan-96;22-Dec-95;United Package;Rp46;Let's Stop N Shop;"87 Polk St.
Suite 5";San Francisco;CA;94117;USA
10736;Hungry Owl All-Night Grocers;Dodsworth, Anne;12-Dec-95;09-Jan-96;22-Dec-95;United Package;Rp44;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10737;Vins et alcools Chevalier;Fuller, Andrew;12-Dec-95;09-Jan-96;19-Dec-95;United Package;Rp8;Vins et alcools Chevalier;59 rue de l'Abbaye;Reims;;51100;France
10738;Spécialités du monde;Fuller, Andrew;13-Dec-95;10-Jan-96;19-Dec-95;Speedy Express;Rp3;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
10739;Vins et alcools Chevalier;Leverling, Janet;13-Dec-95;10-Jan-96;18-Dec-95;Federal Shipping;Rp11;Vins et alcools Chevalier;59 rue de l'Abbaye;Reims;;51100;France
10740;White Clover Markets;Peacock, Margaret;14-Dec-95;11-Jan-96;26-Dec-95;United Package;Rp82;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10741;Around the Horn;Peacock, Margaret;15-Dec-95;29-Dec-95;19-Dec-95;Federal Shipping;Rp11;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;UK
10742;Bottom-Dollar Markets;Leverling, Janet;15-Dec-95;12-Jan-96;19-Dec-95;Federal Shipping;Rp244;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10743;Around the Horn;Davolio, Nancy;18-Dec-95;15-Jan-96;22-Dec-95;United Package;Rp24;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;UK
10744;Vaffeljernet;Suyama, Michael;18-Dec-95;15-Jan-96;25-Dec-95;Speedy Express;Rp69;Vaffeljernet;Smagsløget 45;Århus;;8200;Denmark
10745;QUICK-Stop;Dodsworth, Anne;19-Dec-95;16-Jan-96;28-Dec-95;Speedy Express;Rp4;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10746;Chop-suey Chinese;Davolio, Nancy;20-Dec-95;17-Jan-96;22-Dec-95;Federal Shipping;Rp31;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
10747;Piccolo und mehr;Suyama, Michael;20-Dec-95;17-Jan-96;27-Dec-95;Speedy Express;Rp117;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
10748;Save-a-lot Markets;Leverling, Janet;21-Dec-95;18-Jan-96;29-Dec-95;Speedy Express;Rp233;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10749;Island Trading;Peacock, Margaret;21-Dec-95;18-Jan-96;19-Jan-96;United Package;Rp62;Island Trading;"Garden House
Crowther Way";Cowes;Isle of Wight;PO31 7PJ;UK
10750;Wartian Herkku;Dodsworth, Anne;22-Dec-95;19-Jan-96;25-Dec-95;Speedy Express;Rp79;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland
10751;Richter Supermarkt;Leverling, Janet;25-Dec-95;22-Jan-96;03-Jan-96;Federal Shipping;Rp131;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
10752;North/South;Fuller, Andrew;25-Dec-95;22-Jan-96;29-Dec-95;Federal Shipping;Rp1;North/South;"South House
300 Queensbridge";London;;SW7 1RZ;UK
10753;Franchi S.p.A.;Leverling, Janet;26-Dec-95;23-Jan-96;28-Dec-95;Speedy Express;Rp8;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
10754;Magazzini Alimentari Riuniti;Suyama, Michael;26-Dec-95;23-Jan-96;28-Dec-95;Federal Shipping;Rp2;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
10755;Bon app';Peacock, Margaret;27-Dec-95;24-Jan-96;29-Dec-95;United Package;Rp17;Bon app';12, rue des Bouchers;Marseille;;13008;France
10756;Split Rail Beer & Ale;Callahan, Laura;28-Dec-95;25-Jan-96;02-Jan-96;United Package;Rp73;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
10757;Save-a-lot Markets;Suyama, Michael;28-Dec-95;25-Jan-96;15-Jan-96;Speedy Express;Rp8;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10758;Richter Supermarkt;Leverling, Janet;29-Dec-95;26-Jan-96;04-Jan-96;Federal Shipping;Rp138;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
10759;Ana Trujillo Emparedados y helados;Leverling, Janet;29-Dec-95;26-Jan-96;12-Jan-96;Federal Shipping;Rp12;Ana Trujillo Emparedados y helados;Avda. de la Constitución 2222;México D.F.;;05021;Mexico
10760;Maison Dewey;Peacock, Margaret;01-Jan-96;29-Jan-96;10-Jan-96;Speedy Express;Rp156;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
10761;Rattlesnake Canyon Grocery;Buchanan, Steven;02-Jan-96;30-Jan-96;08-Jan-96;United Package;Rp19;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10762;Folk och fä HB;Leverling, Janet;02-Jan-96;30-Jan-96;09-Jan-96;Speedy Express;Rp329;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10763;Folies gourmandes;Leverling, Janet;03-Jan-96;31-Jan-96;08-Jan-96;Federal Shipping;Rp37;Folies gourmandes;184, chaussée de Tournai;Lille;;59000;France
10764;Ernst Handel;Suyama, Michael;03-Jan-96;31-Jan-96;08-Jan-96;Federal Shipping;Rp145;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10765;QUICK-Stop;Leverling, Janet;04-Jan-96;01-Feb-96;09-Jan-96;Federal Shipping;Rp43;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10766;Ottilies Käseladen;Peacock, Margaret;05-Jan-96;02-Feb-96;09-Jan-96;Speedy Express;Rp158;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
10767;Suprêmes délices;Peacock, Margaret;05-Jan-96;02-Feb-96;15-Jan-96;Federal Shipping;Rp2;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
10768;Around the Horn;Leverling, Janet;08-Jan-96;05-Feb-96;15-Jan-96;United Package;Rp146;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;UK
10769;Vaffeljernet;Leverling, Janet;08-Jan-96;05-Feb-96;12-Jan-96;Speedy Express;Rp65;Vaffeljernet;Smagsløget 45;Århus;;8200;Denmark
10770;Hanari Carnes;Callahan, Laura;09-Jan-96;06-Feb-96;17-Jan-96;Federal Shipping;Rp5;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10771;Ernst Handel;Dodsworth, Anne;10-Jan-96;07-Feb-96;02-Feb-96;United Package;Rp11;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10772;Lehmanns Marktstand;Leverling, Janet;10-Jan-96;07-Feb-96;19-Jan-96;United Package;Rp91;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
10773;Ernst Handel;Davolio, Nancy;11-Jan-96;08-Feb-96;16-Jan-96;Federal Shipping;Rp96;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10774;Folk och fä HB;Peacock, Margaret;11-Jan-96;25-Jan-96;12-Jan-96;Speedy Express;Rp48;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10775;The Cracker Box;King, Robert;12-Jan-96;09-Feb-96;26-Jan-96;Speedy Express;Rp20;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;USA
10776;Ernst Handel;Davolio, Nancy;15-Jan-96;12-Feb-96;18-Jan-96;Federal Shipping;Rp352;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10777;Gourmet Lanchonetes;King, Robert;15-Jan-96;29-Jan-96;21-Feb-96;United Package;Rp3;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10778;Berglunds snabbköp;Leverling, Janet;16-Jan-96;13-Feb-96;24-Jan-96;Speedy Express;Rp7;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10779;Morgenstern Gesundkost;Leverling, Janet;16-Jan-96;13-Feb-96;14-Feb-96;United Package;Rp58;Morgenstern Gesundkost;Heerstr. 22;Leipzig;;04179;Germany
10780;LILA-Supermercado;Fuller, Andrew;16-Jan-96;30-Jan-96;25-Jan-96;Speedy Express;Rp42;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10781;Wartian Herkku;Fuller, Andrew;17-Jan-96;14-Feb-96;19-Jan-96;Federal Shipping;Rp73;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland
10782;Cactus Comidas para llevar;Dodsworth, Anne;17-Jan-96;14-Feb-96;22-Jan-96;Federal Shipping;Rp1;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
10783;Hanari Carnes;Peacock, Margaret;18-Jan-96;15-Feb-96;19-Jan-96;United Package;Rp125;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10784;Magazzini Alimentari Riuniti;Peacock, Margaret;18-Jan-96;15-Feb-96;22-Jan-96;Federal Shipping;Rp70;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
10785;GROSELLA-Restaurante;Davolio, Nancy;18-Jan-96;15-Feb-96;24-Jan-96;Federal Shipping;Rp2;GROSELLA-Restaurante;5ª Ave. Los Palos Grandes;Caracas;DF;1081;Venezuela
10786;Queen Cozinha;Callahan, Laura;19-Jan-96;16-Feb-96;23-Jan-96;Speedy Express;Rp111;Queen Cozinha;Alameda dos Canàrios, 891;São Paulo;SP;05487-020;Brazil
10787;La maison d'Asie;Fuller, Andrew;19-Jan-96;02-Feb-96;26-Jan-96;Speedy Express;Rp250;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
10788;QUICK-Stop;Davolio, Nancy;22-Jan-96;19-Feb-96;19-Feb-96;United Package;Rp43;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10789;Folies gourmandes;Davolio, Nancy;22-Jan-96;19-Feb-96;31-Jan-96;United Package;Rp101;Folies gourmandes;184, chaussée de Tournai;Lille;;59000;France
10790;Gourmet Lanchonetes;Suyama, Michael;22-Jan-96;19-Feb-96;26-Jan-96;Speedy Express;Rp28;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10791;Frankenversand;Suyama, Michael;23-Jan-96;20-Feb-96;01-Feb-96;United Package;Rp17;Frankenversand;Berliner Platz 43;München;;80805;Germany
10792;Wolski  Zajazd;Davolio, Nancy;23-Jan-96;20-Feb-96;31-Jan-96;Federal Shipping;Rp24;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
10793;Around the Horn;Leverling, Janet;24-Jan-96;21-Feb-96;08-Feb-96;Federal Shipping;Rp5;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;UK
10794;Que Delícia;Suyama, Michael;24-Jan-96;21-Feb-96;02-Feb-96;Speedy Express;Rp21;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
10795;Ernst Handel;Callahan, Laura;24-Jan-96;21-Feb-96;20-Feb-96;United Package;Rp127;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10796;HILARIÓN-Abastos;Leverling, Janet;25-Jan-96;22-Feb-96;14-Feb-96;Speedy Express;Rp27;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10797;Drachenblut Delikatessen;King, Robert;25-Jan-96;22-Feb-96;05-Feb-96;United Package;Rp33;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
10798;Island Trading;Fuller, Andrew;26-Jan-96;23-Feb-96;05-Feb-96;Speedy Express;Rp2;Island Trading;"Garden House
Crowther Way";Cowes;Isle of Wight;PO31 7PJ;UK
10799;Königlich Essen;Dodsworth, Anne;26-Jan-96;08-Mar-96;05-Feb-96;Federal Shipping;Rp31;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
10800;Seven Seas Imports;Davolio, Nancy;26-Jan-96;23-Feb-96;05-Feb-96;Federal Shipping;Rp137;Seven Seas Imports;90 Wadhurst Rd.;London;;OX15 4NB;UK
10801;Bólido Comidas preparadas;Peacock, Margaret;29-Jan-96;26-Feb-96;31-Jan-96;United Package;Rp97;Bólido Comidas preparadas;C/ Araquil, 67;Madrid;;28023;Spain
10802;Simons bistro;Peacock, Margaret;29-Jan-96;26-Feb-96;02-Feb-96;United Package;Rp257;Simons bistro;Vinbæltet 34;København;;1734;Denmark
10803;Wellington Importadora;Peacock, Margaret;30-Jan-96;27-Feb-96;06-Feb-96;Speedy Express;Rp55;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10804;Seven Seas Imports;Suyama, Michael;30-Jan-96;27-Feb-96;07-Feb-96;United Package;Rp27;Seven Seas Imports;90 Wadhurst Rd.;London;;OX15 4NB;UK
10805;The Big Cheese;Fuller, Andrew;30-Jan-96;27-Feb-96;09-Feb-96;Federal Shipping;Rp237;The Big Cheese;"89 Jefferson Way
Suite 2";Portland;OR;97201;USA
10806;Victuailles en stock;Leverling, Janet;31-Jan-96;28-Feb-96;05-Feb-96;United Package;Rp22;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
10807;Franchi S.p.A.;Peacock, Margaret;31-Jan-96;28-Feb-96;01-Mar-96;Speedy Express;Rp1;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
10808;Old World Delicatessen;Fuller, Andrew;01-Feb-96;29-Feb-96;09-Feb-96;Federal Shipping;Rp46;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10809;Wellington Importadora;King, Robert;01-Feb-96;29-Feb-96;07-Feb-96;Speedy Express;Rp5;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10810;Laughing Bacchus Wine Cellars;Fuller, Andrew;01-Feb-96;29-Feb-96;07-Feb-96;Federal Shipping;Rp4;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;BC;V3F 2K1;Canada
10811;LINO-Delicateses;Callahan, Laura;02-Feb-96;01-Mar-96;08-Feb-96;Speedy Express;Rp31;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10812;Reggiani Caseifici;Buchanan, Steven;02-Feb-96;01-Mar-96;12-Feb-96;Speedy Express;Rp60;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
10813;Ricardo Adocicados;Davolio, Nancy;05-Feb-96;04-Mar-96;09-Feb-96;Speedy Express;Rp47;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10814;Victuailles en stock;Leverling, Janet;05-Feb-96;04-Mar-96;14-Feb-96;Federal Shipping;Rp131;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
10815;Save-a-lot Markets;Fuller, Andrew;05-Feb-96;04-Mar-96;14-Feb-96;Federal Shipping;Rp15;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10816;Great Lakes Food Market;Peacock, Margaret;06-Feb-96;05-Mar-96;06-Mar-96;United Package;Rp720;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10817;Königlich Essen;Leverling, Janet;06-Feb-96;20-Feb-96;13-Feb-96;United Package;Rp306;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
10818;Magazzini Alimentari Riuniti;King, Robert;07-Feb-96;06-Mar-96;12-Feb-96;Federal Shipping;Rp65;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
10819;Cactus Comidas para llevar;Fuller, Andrew;07-Feb-96;06-Mar-96;16-Feb-96;Federal Shipping;Rp20;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
10820;Rattlesnake Canyon Grocery;Leverling, Janet;07-Feb-96;06-Mar-96;13-Feb-96;United Package;Rp38;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10821;Split Rail Beer & Ale;Davolio, Nancy;08-Feb-96;07-Mar-96;15-Feb-96;Speedy Express;Rp37;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
10822;Trail's Head Gourmet Provisioners;Suyama, Michael;08-Feb-96;07-Mar-96;16-Feb-96;Federal Shipping;Rp7;Trail's Head Gourmet Provisioners;722 DaVinci Blvd.;Kirkland;WA;98034;USA
10823;LILA-Supermercado;Buchanan, Steven;09-Feb-96;08-Mar-96;13-Feb-96;United Package;Rp164;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10824;Folk och fä HB;Callahan, Laura;09-Feb-96;08-Mar-96;01-Mar-96;Speedy Express;Rp1;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10825;Drachenblut Delikatessen;Davolio, Nancy;09-Feb-96;08-Mar-96;14-Feb-96;Speedy Express;Rp79;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
10826;Blondel père et fils;Suyama, Michael;12-Feb-96;11-Mar-96;08-Mar-96;Speedy Express;Rp7;Blondel père et fils;24, place Kléber;Strasbourg;;67000;France
